// 圣经新译本 5000 most frequently used words
本地		25
到达		25
婢		25
漏		25
斑		25
全城		25
答应		25
乳		25
匹		25
打水		25
如下		25
安静		25
日后		25
算是		25
路程		25
财产		25
孩子们		25
来往		25
那是		25
少年		25
路旁		25
年纪		25
认出		25
囚禁		25
居		25
王法		25
指教		25
抽出		25
日出		25
威		25
下面		25
狂傲		25
号角		25
闪电		25
贪		25
相比		25
做法		25
石榴		25
粪		25
设计		25
粉碎		25
孙		25
熄灭		25
秃		25
徒然		25
委派		25
临门		25
大海		25
憎恨		25
叛逆		25
顺从		25
无力		25
温柔		25
勇敢		25
末后		25
消逝		25
约书亚记		25
势力		25
胜利		25
卑微		25
毁		25
倒塌		25
双手		25
撒母耳记下		25
海上		25
参照		25
保守		25
图谋		25
新郎		25
忧虑		25
希奇		25
提防		25
吕		25
路加福音		25
拉撒路		25
负		24
承担		24
呈		24
生气		24
蒺		24
藜		24
缠		24
过于		24
塞		24
样		24
蛾摩拉		24
灰尘		24
带走		24
财		24
相对		24
火把		24
否认		24
升		24
皮袋		24
撇		24
拥有		24
房间		24
煮		24
不如		24
难过		24
耻辱		24
鼓		24
直到现在		24
畜		24
出入		24
怎么样		24
不见		24
连同		24
高声		24
粮		24
归还		24
先生		24
苦工		24
鞋		24
奴		24
选		24
大水		24
侧耳		24
包裹		24
四角		24
巧		24
冠		24
涂抹		24
炭		24
肾		24
只能		24
权利		24
蹄		24
产		24
淫妇		24
架		24
记得		24
取得		24
噩		24
一带		24
躲藏		24
破		24
美的		24
举行		24
高傲		24
嘲笑		24
高处		24
深处		24
璧		24
路径		24
屋子		24
财主		24
尊重		24
来看		24
大军		24
内心		24
琴		24
将领		24
讲话		24
禁止		24
夏天		24
巴西		24
废除		24
热心		24
启示录		24
教师		24
陈		24
锁链		24
扶持		24
敬虔		24
多次		24
吏		24
对门		24
监督		23
体		23
上升		23
势		23
万代		23
鹤		23
获得		23
附近		23
孕		23
岂		23
过夜		23
还给		23
彼		23
有意		23
诡计		23
不然		23
没		23
剥		23
彻底		23
吞		23
膝		23
船只		23
安居		23
严		23
怀里		23
错		23
正月		23
内脏		23
海水		23
疾病		23
吗哪		23
明亮		23
南面		23
方法		23
摔		23
估价		23
老年人		23
断绝		23
饱		23
跌		23
顾		23
门闩		23
另有		23
紧紧		23
享用		23
迅速		23
自夸		23
显露		23
设防		23
宾		23
楠		23
进城		23
废弃		23
占有		23
结出		23
吶喊		23
房顶		23
在于		23
安排		23
列王纪上		23
是的		23
读		23
麻衣		23
荷		23
惭愧		23
强盗		23
无可		23
相爱		23
佃户		23
约翰福音		23
以弗所		23
文字		22
青草		22
爬行		22
降雨		22
诺		22
忧伤		22
甚		22
白昼		22
唯独		22
可怕		22
长寿		22
躺下		22
容貌		22
贵重		22
肚腹		22
北		22
情形		22
越过		22
联合		22
在下面		22
载		22
臣		22
带子		22
希伯来		22
愁		22
蜂蜜		22
驴子		22
幼年		22
牙齿		22
敌对		22
岳父		22
减少		22
同时		22
转回		22
标准		22
猛烈		22
插座		22
边缘		22
每日		22
背后		22
不准		22
陷阱		22
执行		22
确定		22
左		22
雕像		22
作对		22
秤		22
两头		22
统领		22
轻视		22
嚷		22
不许		22
伸展		22
踹		22
领导		22
长眠		22
虚无		22
元帅		22
西弗		22
士师记		22
争辩		22
加倍		22
尽管		22
卑		22
这位		22
容忍		22
廊		22
台阶		22
女王		22
战马		22
役		22
凌辱		22
竭力		22
愚蒙		22
暴风		22
解开		22
奸恶		22
定罪		22
夸		22
欠		22
朝向		21
顺利		21
生物		21
泥土		21
赤身露体		21
升起		21
嘴里		21
移		21
不下		21
有水		21
所在		21
吃掉		21
睡着		21
轻看		21
国度		21
这时		21
起身		21
提到		21
飘流		21
机会		21
除非		21
谋		21
小事		21
另		21
赔偿		21
手杖		21
哥们		21
人名		21
大约		21
抢		21
不安		21
脱下		21
喊		21
驮		21
表明		21
顾惜		21
隐瞒		21
左边		21
雪		21
守节		21
天亮		21
晚		21
触		21
寝		21
贿赂		21
陈设		21
捻		21
向南		21
接过		21
憎恶		21
龙		21
瘸腿		21
果实		21
厌弃		21
整天		21
衲		21
震怒		21
引		21
约束		21
失去		21
万象		21
一心一意		21
享福		21
试炼		21
真诚		21
亿		21
消失		21
战栗		21
门槛		21
人们		21
虔诚		21
入口		21
侮辱		21
遭难		21
厢房		21
亚们		21
远处		21
缦		21
容易		21
库		21
交托		21
安逸		21
仆役		21
朽坏		21
残		21
浇灌		21
受洗		21
意见		20
令		20
穹苍		20
天空		20
驱逐		20
聆听		20
大城		20
语言		20
拦阻		20
苦待		20
是不是		20
日期		20
跪下		20
器		20
默想		20
善于		20
争		20
滴		20
身边		20
留给		20
博		20
疏		20
疼痛		20
地下		20
烈山		20
凭据		20
掌		20
奴役		20
放在心上		20
疮		20
困		20
选出		20
稳		20
次日		20
不义之财		20
回复		20
射		20
必应		20
黄金		20
盘子		20
钩		20
圣职		20
战胜		20
一一		20
在内		20
香炉		20
摘		20
太平		20
败		20
特别		20
职务		20
背弃		20
孚		20
强壮		20
曾孙		20
闭		20
涌		20
冒		20
警戒		20
报仇		20
中和		20
妃嫔		20
砍伐		20
攻城		20
毒		20
河西		20
王国		20
农		20
座位		20
鞭打		20
醒来		20
束腰		20
同心		20
尝		20
权势		20
和好		20
扬		20
谋略		20
室		20
锡安山		20
眼泪		20
圣城		20
安宁		20
谋士		20
善事		20
奏		20
各方		20
干涸		20
愚顽		20
毫不		20
恩慈		20
考验		20
放胆		20
不法		20
洗礼		20
努力		19
期待		19
蔬菜		19
样式		19
造成		19
脂		19
要死		19
沿海		19
混乱		19
一向		19
烤		19
厉害		19
梦中		19
号		19
同意		19
随后		19
富有		19
皮肤		19
消		19
注意		19
不该		19
余下		19
窝		19
在前		19
瑟		19
颗		19
蘸		19
目		19
次子		19
解救		19
领到		19
希斯仑		19
饿		19
任意		19
向来		19
越		19
不至于		19
惜		19
雨水		19
渴望		19
牙		19
染		19
钉子		19
弹		19
轻易		19
近前		19
这种		19
胡须		19
规定		19
莲		19
梭		19
人死		19
大路		19
乡村		19
山坡		19
当面		19
邪术		19
区		19
写下		19
岩石		19
来临		19
贪心		19
证实		19
朝		19
倒下		19
充足		19
报信		19
易		19
爱子		19
外院		19
时代		19
恐吓		19
贵族		19
婚筵		19
哼		19
无声		19
虚伪		19
申辩		19
得荣		19
脸孔		19
天父		19
香港		19
装备		18
雀鸟		18
骨		18
中行		18
思念		18
一对		18
裂开		18
关闭		18
沙拉		18
向东		18
缺少		18
再三		18
窑		18
童		18
槽		18
宽阔		18
昏花		18
供给		18
辊		18
骨肉		18
姊姊		18
偷		18
渡过		18
感到		18
年幼		18
叠		18
在身		18
没药		18
撕碎		18
提出		18
职		18
忒		18
担子		18
亲口		18
肥美		18
洗澡		18
童女		18
圣地		18
辖制		18
秸		18
水边		18
在此		18
决意		18
融化		18
祭品		18
可信		18
建筑		18
誓言		18
收藏		18
盘		18
华美		18
肝		18
整		18
回心转意		18
悲伤		18
和会		18
罩		18
感		18
传统		18
患病		18
唾沫		18
受惩罚		18
来自		18
按时		18
指证		18
喧		18
意即		18
反倒		18
面向		18
捉		18
误杀		18
故意		18
水池		18
开门		18
修		18
军营		18
珍贵		18
顽梗		18
爱人		18
抽中		18
否则		18
是非		18
接纳		18
等待		18
静默		18
万岁		18
投降		18
危险		18
百合花		18
宝物		18
不着		18
傲慢		18
爱慕		18
赤身		18
亚达薛西		18
缄默		18
狂风		18
奸诈		18
不久		18
作孽		18
明慧		18
旗帜		18
钱财		18
精明		18
全然		18
可怜		18
差役		18
神学院		17
露出		17
照耀		17
原处		17
和田		17
层		17
所想		17
喝醉		17
盖上		17
向西		17
媳妇		17
注视		17
多国		17
假如		17
什么人		17
大腿		17
去世		17
基底		17
双		17
香气		17
上下		17
辟		17
工资		17
斑点		17
看作		17
当天		17
白天		17
努		17
污辱		17
欣		17
谋害		17
脱去		17
哀悼		17
本分		17
法勒斯		17
囚犯		17
换		17
消瘦		17
收集		17
存放		17
战战兢兢		17
延		17
供养		17
陷入		17
接到		17
车辆		17
旅		17
亚米拿达		17
青蛙		17
雷声		17
青		17
对于		17
节日		17
日间		17
整夜		17
汛		17
剩余		17
主意		17
上山		17
颁布		17
作假		17
准		17
西面		17
钩子		17
织		17
黄		17
破裂		17
制		17
芬芳		17
册		17
证人		17
排泄		17
气力		17
引起		17
回报		17
成功		17
党		17
哉		17
抽		17
铸		17
人居		17
踏		17
加添		17
羚羊		17
坚持		17
乘		17
绕		17
认罪		17
对抗		17
北边		17
拉比		17
迎战		17
感动		17
紧		17
链		17
安稳		17
走路		17
婆婆		17
独		17
情况		17
熊		17
捉拿		17
心愿		17
在高处		17
罢		17
钹		17
波浪		17
支持		17
所愿		17
卜		17
旋风		17
影		17
调用		17
正道		17
告		17
救赎主		17
哑巴		17
街道		17
醉酒		17
审问		17
佳偶		17
不顺		17
马可福音		17
罗马书		17
哥林多前书		17
世俗		17
华人		16
学		16
准确		16
一片		16
星星		16
繁殖		16
叶子		16
同房		16
所能		16
越来越		16
遍地		16
面的		16
鸠		16
极其		16
观望		16
走去		16
不料		16
放声大哭		16
带去		16
得很		16
相争		16
往来		16
组		16
肥壮		16
唱歌		16
买卖		16
欺诈		16
越发		16
围		16
处理		16
人群		16
正午		16
不对		16
砍断		16
骑马		16
枝条		16
紧握		16
瞎		16
跳		16
平息		16
早		16
虫		16
量器		16
生存		16
独一		16
朝见		16
帘		16
纯		16
洗濯		16
方向		16
罪行		16
不够		16
瓦器		16
脚掌		16
头顶		16
亲		16
天平		16
可耻		16
果		16
第一次		16
柄		16
盂		16
发言		16
佳美		16
号筒		16
贡物		16
灰心		16
睚		16
遇		16
结婚		16
鼓励		16
中心		16
素来		16
显示		16
心肠		16
揭开		16
报答		16
轻		16
品		16
恩宠		16
黎明		16
地步		16
驻军		16
包围		16
狂妄		16
怎么办		16
参加		16
某		16
投奔		16
爱情		16
跳跃		16
牧场		16
橄榄山		16
逮捕		16
工匠		16
窗		16
惊讶		16
预兆		16
准绳		16
真神		16
赏		16
万事		16
咆哮		16
创伤		16
坏人		16
聚会		16
和睦		16
有益		16
显露出		16
何西阿书		16
马大		16
上船		16
提多		16
非斯		16
学者		15
进行		15
滋润		15
尽头		15
大雨		15
初一		15
积蓄		15
平安无事		15
再也		15
那时候		15
证据		15
候		15
女婿		15
硫磺		15
容许		15
银器		15
几天		15
赤		15
名分		15
有一次		15
白白		15
照顾		15
接替		15
迷		15
枯		15
帕子		15
从此		15
挤		15
官员		15
灾害		15
布袋		15
耽		15
放纵		15
臣服		15
医生		15
欺负		15
是否		15
臭		15
烦		15
无数		15
打雷		15
小麦		15
本地人		15
名号		15
无罪		15
证		15
门前		15
性		15
抓		15
橄榄		15
两端		15
尺寸		15
链子		15
陵		15
头巾		15
重量		15
同工		15
休息		15
想到		15
自愿		15
词		15
相同		15
裹		15
复原		15
掉下		15
绊脚石		15
足够		15
表示		15
职责		15
受害		15
人生		15
银盘		15
十克		15
月朔		15
再说		15
曷		15
着数		15
的士		15
先祖		15
人称		15
罢了		15
殷勤		15
借给		15
多多		15
镰刀		15
记载		15
畏惧		15
话说		15
扇		15
驾		15
燃烧		15
光辉		15
站住		15
伏兵		15
衮		15
匿		15
光荣		15
面粉		15
青年		15
精兵		15
失败		15
各位		15
流泪		15
戏弄		15
急难		15
公吨		15
顶上		15
级		15
重修		15
腾		15
野狗		15
几位		15
虚妄		15
贼		15
脚凳		15
劝戒		15
甘甜		15
厌烦		15
乖谬		15
公理		15
喧哗		15
为此		15
捕		15
早就		15
朝圣		15
华		15
新约		15
瘫子		15
晚餐		15
希伯来书		15
不单		14
纯正		14
经文		14
人才		14
旱		14
鼻孔		14
栽		14
沉睡		14
一体		14
恋慕		14
有名		14
世		14
后悔		14
敞开		14
高山		14
吴		14
寿数		14
大国		14
打击		14
兴旺		14
生子		14
不行		14
要害		14
宽容		14
烦恼		14
独生子		14
娶妻		14
无关		14
度		14
囊		14
颈		14
旨		14
当日		14
更改		14
搜		14
遮蔽		14
试		14
中午		14
恶报		14
勉强		14
情欲		14
猎取		14
拴		14
女孩		14
设法		14
尾巴		14
拿顺		14
巫术		14
混杂		14
半夜		14
马车		14
高地		14
水流		14
不动		14
每人		14
几乎		14
要击		14
随时		14
中选		14
跪拜		14
偷窃		14
抵押		14
好在		14
海狗		14
灯盏		14
连接		14
刺绣		14
红宝石		14
泼		14
还愿		14
皮肉		14
现象		14
不足		14
待人		14
奴婢		14
责任		14
突然		14
谜语		14
擅自		14
榨酒池		14
荒野		14
杂		14
俘		14
聂		14
向北		14
仇恨		14
情面		14
大道		14
记住		14
全心		14
河流		14
缺		14
惊惧		14
的确		14
出征		14
疲倦		14
宝库		14
修理		14
愤恨		14
泊		14
落空		14
走廊		14
地震		14
辩护		14
穴		14
口渴		14
俄备得		14
叙利亚		14
犁		14
卑贱		14
纳税		14
疯		14
进贡		14
食		14
骡子		14
服从		14
紧贴		14
统治者		14
大批		14
兆头		14
茂盛		14
主管		14
摩西的律法		14
尼希米记		14
时常		14
御		14
不公		14
大地震		14
邦国		14
译文		14
无故		14
衰		14
隐秘		14
翻腾		14
相		14
时机		14
撒迦利亚书		14
撒都该人		14
点钟		14
鸡		14
坦然无惧		14
榜样		14
造就		14
哥林多后书		14
且		13
不少		13
院长		13
知		13
肚子		13
在旁		13
二月		13
泛滥		13
行动		13
乌鸦		13
俗语		13
砖		13
冷		13
公道		13
关上		13
向前		13
坟地		13
上都		13
通往		13
光滑		13
刚刚		13
踪		13
挑		13
谈论		13
昨天		13
空手		13
到现在		13
前头		13
牲口		13
更换		13
谈话		13
京城		13
高位		13
安全		13
之外		13
不及		13
继承		13
榻		13
山冈		13
豺狼		13
殓		13
岸		13
伤痛		13
一代		13
逃往		13
邻居		13
尼罗河		13
积聚		13
打断		13
再见		13
笔		13
君		13
有别		13
断定		13
受伤		13
诉讼		13
球		13
钮扣		13
摇动		13
洗手		13
美善		13
总数		13
走进		13
象征		13
皮子		13
隔离		13
布满		13
癞		13
痢		13
要领		13
遵照		13
聋		13
价值		13
旗号		13
小孩		13
逃亡		13
正路		13
默不作声		13
争执		13
莫		13
大会		13
登上		13
斧头		13
保持		13
拿人		13
奴隶		13
弯曲		13
提起		13
短		13
放弃		13
楼上		13
煽动		13
找着		13
大利拉		13
出声		13
畅快		13
步兵		13
战事		13
阵亡		13
在后		13
奠		13
祝谢		13
叔叔		13
爱惜		13
问题		13
赴		13
从没		13
自古以来		13
了解		13
汲		13
积		13
淫行		13
陷于		13
上门		13
撒拉铁		13
弥		13
废掉		13
奔跑		13
破碎		13
一道		13
归入		13
繁茂		13
荣华		13
无益		13
清晨		13
海浪		13
悟性		13
树根		13
疏远		13
深信		13
不想		13
自大		13
劝告		13
后退		13
不停		13
纯洁		13
选民		13
传道书		13
不朽		13
华丽		13
休妻		13
受难		13
规条		13
但以理书		13
褥子		13
地狱		13
擘开		13
帖撒罗尼迦		13
波罗		13
忠于		12
逊		12
更新		12
运行		12
歇息		12
玉		12
叫作		12
一连		12
顾念		12
十月		12
灰泥		12
通		12
移动		12
订		12
凭什么		12
雏鸽		12
请看		12
野驴		12
动怒		12
救出		12
弓箭手		12
丝		12
扛		12
丰收		12
闹		12
双方		12
大量		12
丧失		12
直通		12
出嫁		12
规矩		12
交换		12
面对		12
期		12
经常		12
改		12
渡口		12
较		12
任		12
办事		12
膳		12
发芽		12
过错		12
见识		12
五分之一		12
结束		12
一阵		12
老人		12
查问		12
可能		12
情		12
抑制		12
放进		12
看管		12
端		12
左手		12
手臂		12
撕		12
仁慈		12
加重		12
男孩		12
工钱		12
亮光		12
杀掉		12
牛膝草		12
夜里		12
墙垣		12
吃肉		12
露水		12
打败		12
偷盗		12
争讼		12
要事		12
蓝宝石		12
焚香		12
朝着		12
礼服		12
那个人		12
耳环		12
手掌		12
扩张		12
绳		12
发誓		12
依照		12
需		12
烈酒		12
分辨		12
不分		12
烧掉		12
异常		12
掩盖		12
付		12
旅客		12
基多		12
西方		12
分派		12
近亲		12
招致		12
免受		12
浓		12
仿佛		12
珍珠		12
探子		12
肥沃		12
挡		12
窄		12
有如		12
兆		12
拍		12
上阵		12
五月		12
攻		12
量度		12
中保		12
一生一世		12
动手		12
匪徒		12
枉		12
蒙受		12
坚守		12
仓		12
干渴		12
逼迫		12
人间		12
醉		12
再起		12
滴下		12
大王		12
产生		12
疑惑		12
追究		12
笏		12
俘虏		12
笛		12
只好		12
劫掠		12
本乡		12
稳固		12
痛		12
帅		12
敬重		12
迎面而来		12
愚笨		12
木匠		12
沦		12
算不得		12
投入		12
高台		12
摇撼		12
法人		12
梁木		12
奠定		12
形		12
屯		12
象牙		12
衣裳		12
围攻		12
朝服		12
以利亚敬		12
舍弃		12
结盟		12
澎湃		12
摧毁		12
北门		12
所需		12
受困		12
法官		12
分享		12
捐		12
宁可		12
沮丧		12
不怕		12
短暂		12
深坑		12
看得见		12
糠秕		12
我靠		12
迫切		12
恶毒		12
赦		12
自称		12
漫		12
酸		12
千年		12
松树		12
自高自大		12
终结		12
空地		12
领悟		12
洁白		12
故土		12
提醒		12
过节		12
闪耀		12
附着		12
公开		12
哥林多		12
水面		11
昆虫		11
善恶		11
凉		11
终生		11
相似		11
袭击		11
不在了		11
生养		11
腊		11
过失		11
全世界		11
亦		11
名为		11
亲生		11
门外		11
逃命		11
小女		11
当夜		11
欢笑		11
指责		11
跪		11
放下		11
孙女		11
气绝		11
其次		11
丧命		11
石柱		11
白色		11
插		11
爬		11
炎热		11
筋		11
正要		11
彩衣		11
保证		11
监狱		11
政		11
成熟		11
监牢		11
命定		11
戒指		11
数量		11
认得		11
不错		11
白发		11
内室		11
在场		11
用法		11
一共		11
见到		11
毒蛇		11
坠落		11
福分		11
督		11
法术		11
苍蝇		11
扬起		11
门柱		11
年之久		11
日夜		11
甜		11
宁愿		11
保留		11
梅		11
态度		11
一致		11
忌		11
受刑		11
主要		11
长度		11
帷幔		11
般		11
无意		11
罪责		11
经济		11
走出		11
淡		11
反刍		11
一类		11
粉刷		11
火炭		11
洛		11
搬弄是非		11
视		11
死尸		11
瑕疵		11
压碎		11
买主		11
衰弱		11
法则		11
吃奶		11
城堡		11
大怒		11
人犯		11
开花		11
边境		11
四次		11
计		11
发抖		11
顽固		11
可靠		11
所知		11
扰乱		11
蝎子		11
方式		11
诵读		11
蛋		11
走错		11
攻陷		11
畏		11
不定		11
高原		11
修补		11
为首		11
勉		11
市镇		11
大人		11
再不		11
持		11
奔		11
舔		11
散布		11
人大		11
反叛		11
力气		11
日头		11
零碎		11
表现		11
交易		11
重重		11
英俊		11
婴儿		11
不平		11
无缘无故		11
刺杀		11
山寨		11
攻破		11
妥当		11
宾客		11
木材		11
收入		11
破口		11
善行		11
降火		11
狂		11
孩		11
定睛		11
信奉		11
弓箭		11
察验		11
阿拉伯人		11
大力		11
珍宝		11
离世		11
以斯拉记		11
竖起		11
景况		11
前任		11
以斯帖记		11
传开		11
马上		11
坚忍		11
妄		11
唤醒		11
溢		11
比较		11
肺腑		11
经历		11
切切		11
干净		11
渣滓		11
满心		11
散播		11
充分		11
换取		11
既是		11
昏暗		11
味		11
被捕		11
以西		11
翰		11
稗		11
下午		11
真道		11
热切		11
仪		11
即		10
各类		10
征服		10
果树		10
不觉		10
满面		10
铁器		10
挑选		10
巨人		10
飞禽		10
陆地		10
闻		10
农夫		10
小儿		10
对方		10
穿过		10
迁		10
领土		10
主持		10
包皮		10
极力		10
接触		10
走开		10
水井		10
丛		10
选定		10
鼻子		10
百倍		10
日渐		10
碰		10
何必		10
冤		10
小羊		10
分成		10
一族		10
台		10
桑		10
放羊		10
府		10
副		10
放心		10
次序		10
集会		10
权杖		10
美食		10
射箭		10
仍旧		10
亘古		10
家室		10
出自		10
步行		10
烘		10
深海		10
升斗		10
衡量		10
歪曲		10
镶嵌		10
遮掩		10
直达		10
代表		10
下山		10
惧		10
有余		10
旅程		10
奉上		10
木柴		10
擘		10
粒		10
发觉		10
铜器		10
则		10
水源		10
观察		10
只不过		10
刻苦		10
屠杀		10
交合		10
娼妓		10
法码		10
茂密		10
土产		10
背约		10
情愿		10
蓿		10
橛		10
疑忌		10
停住		10
多久		10
海面		10
单单		10
繸		10
亡		10
婚		10
画		10
推倒		10
守住		10
心高气傲		10
仔细		10
豁免		10
天象		10
厌		10
询问		10
怒火		10
回想		10
掌握		10
喇合		10
涨		10
归属		10
存心		10
鞭		10
强迫		10
行径		10
去向		10
对岸		10
无赖		10
神庙		10
把握		10
朵		10
竞		10
催逼		10
从未		10
骚动		10
亲戚		10
在座		10
对头		10
升高		10
贫寒		10
笼罩		10
大灾		10
微小		10
山洞		10
实情		10
骂		10
盟约		10
掷		10
关心		10
事后		10
搅扰		10
墓		10
发软		10
鞭子		10
统管		10
凄凉		10
取代		10
站稳		10
元首		10
只顾		10
巩固		10
早上		10
扎		10
表		10
门框		10
琴瑟		10
深深		10
女神		10
密山		10
贪财		10
尸首		10
执掌		10
倚赖		10
转脸		10
枯萎		10
宣判		10
地位		10
奈		10
敲		10
神圣		10
仓库		10
岗位		10
侵入		10
头盔		10
伴奏		10
考		10
片时		10
宴		10
作主		10
赒济		10
篱笆		10
欢		10
撒谎		10
一口气		10
饱尝		10
申诉		10
渴慕		10
败落		10
残忍		10
艰难		10
打盹		10
隔绝		10
聚在一起		10
从小		10
尽是		10
今生		10
祸害		10
冬天		10
沙漠		10
涌流		10
伙		10
创世		10
用心		10
削		10
塞浦路斯		10
岛		10
如火		10
淫荡		10
万邦		10
舍命		10
禁令		10
阿摩司书		10
风浪		10
有钱		10
固然		10
执事		10
亚该亚		10
自律		10
参与		9
空虚		9
飞翔		9
逐出		9
把守		9
儿媳		9
积存		9
漂		9
不息		9
播		9
散开		9
一种		9
虐待		9
明年		9
乳酪		9
月经		9
把门		9
拥挤		9
回头		9
片		9
清		9
哀恸		9
埋		9
鼻		9
收拾		9
昌		9
女孩子		9
营地		9
汤		9
填满		9
挖掘		9
拥抱		9
可爱		9
脸色		9
送行		9
家具		9
欢心		9
送礼		9
面对面		9
想不到		9
究竟		9
上头		9
推荐		9
求情		9
忧		9
收成		9
楚		9
叉		9
供奉		9
十二支		9
埋藏		9
坡		9
索取		9
手把		9
还好		9
晨		9
沉		9
铅		9
保存		9
薄饼		9
孝敬		9
饮食		9
棍		9
许配		9
迟延		9
手工		9
肩带		9
镶		9
紫		9
牌子		9
大拇指		9
战败		9
佩		9
银座		9
煎		9
永存		9
无心		9
鸵鸟		9
蚱蜢		9
症		9
编结		9
变脸		9
损伤		9
购买		9
年间		9
变卖		9
什		9
稍		9
亏负		9
个个		9
鉴戒		9
石榴树		9
恐慌		9
野牛		9
着眼		9
诱惑		9
分配		9
武装		9
监管		9
汉		9
讲解		9
敌视		9
无水		9
债主		9
腮		9
森林		9
胆怯		9
围城		9
屋顶		9
耕地		9
衣襟		9
妓		9
代价		9
银钱		9
闲		9
等于		9
不满		9
福气		9
拔除		9
悬		9
堇		9
郑重		9
霖		9
搅动		9
鬼魔		9
贮藏		9
饮		9
勉励		9
默		9
缒		9
原因		9
要人		9
日月		9
获		9
步		9
复		9
钥匙		9
棒		9
顺着		9
转去		9
狐狸		9
进攻		9
幸福		9
撒门		9
听不见		9
妒		9
征兆		9
指控		9
铁匠		9
舒		9
外貌		9
合宜		9
歌利亚		9
身高		9
甩		9
避开		9
私下		9
企图		9
恳切		9
凶恶		9
毕		9
松木		9
史官		9
以太		9
维护		9
荣誉		9
劳		9
自取灭亡		9
墙壁		9
花朵		9
铸成		9
航行		9
桑树		9
分裂		9
减轻		9
平民		9
缸		9
当众		9
堵塞		9
忠诚		9
建筑工人		9
摇头		9
星辰		9
十二月		9
耶哥尼雅		9
嘉		9
赖		9
欢欣		9
识		9
金匠		9
巧匠		9
始末		9
有利		9
王权		9
同僚		9
仰		9
利益		9
抖		9
祭祀		9
查究		9
觉		9
怀念		9
惩治		9
失望		9
传来		9
骗人		9
界限		9
抗拒		9
铺张		9
盗贼		9
熔化		9
话语		9
电光		9
闪烁		9
挺		9
渔夫		9
吹散		9
谄媚		9
熬		9
竿		9
绊		9
哀痛		9
心怀		9
讨饭		9
健康		9
形体		9
习惯		9
巿		9
保证人		9
致		9
称呼		9
享乐		9
吵闹		9
失掉		9
富裕		9
用处		9
雅歌		9
惯		9
湿		9
租		9
荒地		9
赦罪		9
喂养		9
新娘		9
所作所为		9
资格		9
后嗣		9
可见		9
引用		9
杨		9
水手		9
一排		9
占星家		9
把柄		9
伪君子		9
自相		9
腓立比		9
舍己		9
该亚		9
大声喊叫		9
新人		9
网上		8
读者		8
一方面		8
世纪		8
目标		8
年岁		8
滋生		8
伊甸园		8
灌溉		8
源头		8
玛瑙		8
独居		8
连合		8
摘下		8
百年		8
正月初一		8
事件		8
塔		8
至亲		8
拿走		8
吓		8
苦情		8
笑		8
首次		8
瞒		8
兴盛		8
秉公		8
围住		8
打破		8
向后		8
用尽		8
眼看		8
尽力		8
寿		8
老迈		8
利是		8
饲料		8
双生		8
向外		8
美味		8
万一		8
未来		8
水沟		8
交配		8
争吵		8
急速		8
分离		8
厚待		8
脱		8
聘		8
相处		8
产期		8
每次		8
监禁		8
好些		8
岸上		8
征收		8
饿死		8
办法		8
认真		8
单独		8
宴乐		8
地带		8
听闻		8
牧羊人		8
效		8
洞穴		8
大队		8
家眷		8
接生		8
水里		8
呼声		8
族谱		8
木器		8
粗		8
避		8
年年		8
悔		8
火柱		8
困难		8
战抖		8
发热		8
忠实		8
此		8
作人		8
出外		8
窃贼		8
借钱		8
讲述		8
显贵		8
相会		8
鼎		8
红玛瑙		8
碧玉		8
领口		8
纺织		8
耳垂		8
两旁		8
恶意		8
从何		8
七七		8
贪图		8
金坛		8
安设		8
把头		8
癣		8
患处		8
遮		8
预定		8
目的		8
风俗		8
角落		8
死罪		8
担		8
伤口		8
挺身		8
不结果		8
支付		8
蔑		8
监察		8
贞洁		8
忽略		8
嚼		8
心志		8
反抗		8
有无		8
违犯		8
血肉		8
绕过		8
恶言		8
答复		8
睁开		8
每月		8
锡		8
旬		8
肋		8
方面		8
夺得		8
占		8
守约		8
封闭		8
青翠		8
借贷		8
耕田		8
时刻		8
收受		8
捏造		8
磨石		8
高升		8
偏向		8
巢		8
岭		8
万万		8
屈服		8
秘密		8
咸		8
森		8
刃		8
终于		8
急流		8
激烈		8
赞		8
内衣		8
舒畅		8
悄悄		8
衰微		8
